order_id (unique),product_id,store_id,order_date_2,sales,revenue,stock,price,promo_type_1,promo_type_2,,,,
8140,P0400,S0102,27-Jun-17,0,0,4,7.5,PR14,PR03,,,,
8141,P0372,S0137,27-Jun-17,0,0,16,3.5,PR14,PR03,,,,
8142,P0569,S0022,27-Jun-17,1,2.78,30,3,PR14,PR03,,,,
8143,P0425,S0082,27-Jun-17,0,0,11,5.9,PR14,PR03,,,,
8144,P0134,S0052,27-Jun-17,0,0,36,8.9,PR14,PR03,,,,
8145,P0154,S0096,27-Jun-17,1,1.75,36,1.89,PR14,PR03,,,,
8146,P0689,S0027,27-Jun-17,0,0,1,29.9,PR14,PR03,,,,
8147,P0237,S0066,27-Jun-17,0,0,1,59.9,PR14,PR03,,,,
8148,P0458,S0134,27-Jun-17,0,0,8,4.5,PR05,PR03,,,,
8149,P0148,S0085,27-Jun-17,2,10.65,40,5.75,PR14,PR03,,,,
8150,P0569,S0020,27-Jun-17,4,11.11,20,3,PR14,PR03,,,,
8151,P0473,S0038,27-Jun-17,0,0,6,29.9,PR14,PR03,,,,
8152,P0337,S0115,27-Jun-17,0,0,11,26.9,PR14,PR03,,,,
8153,P0364,S0055,27-Jun-17,0,0,48,1,PR14,PR03,,,,
8154,P0275,S0120,27-Jun-17,0,0,20,2.45,PR14,PR03,,,,
8155,P0695,S0131,27-Jun-17,0,0,3,5.25,PR14,PR03,,,,
8156,P0201,S0091,27-Jun-17,0,0,4,15.9,PR14,PR03,,,,
8157,P0092,S0131,27-Jun-17,0,0,15,1.75,PR14,PR03,,,,
8158,P0689,S0142,27-Jun-17,0,0,8,29.9,PR14,PR03,,,,
8159,P0639,S0060,27-Jun-17,0,0,12,7.95,PR14,PR03,,,,
8160,P0083,S0107,27-Jun-17,0,0,3,7.45,PR05,PR03,,,,
8161,P0654,S0020,27-Jun-17,0,0,4,9.95,PR14,PR03,,,,
8162,P0400,S0052,27-Jun-17,0,0,3,7.5,PR14,PR03,,,,
8163,P0437,S0126,27-Jun-17,0,0,6,11.9,PR10,PR03,,,,
8164,P0527,S0063,27-Jun-17,0,0,8,2.15,PR10,PR03,,,,
8165,P0435,S0106,27-Jun-17,0,0,30,27.25,PR14,PR03,,,,
8166,P0356,S0078,27-Jun-17,0,0,26,2.5,PR14,PR03,,,,
8167,P0054,S0063,27-Jun-17,0,0,6,3.95,PR14,PR03,,,,
8168,P0099,S0122,27-Jun-17,0,0,8,10.9,PR14,PR03,,,,
8169,P0206,S0051,27-Jun-17,2,2.97,4,1.75,PR14,PR03,,,,
8170,P0681,S0130,27-Jun-17,0,0,8,10.9,PR14,PR03,,,,
8171,P0406,S0015,27-Jun-17,0,0,10,11.5,PR05,PR03,,,,
8172,P0506,S0097,27-Jun-17,0,0,7,6.5,PR14,PR03,,,,
8173,P0275,S0091,27-Jun-17,0,0,33,2.45,PR14,PR03,,,,
8174,P0747,S0004,27-Jun-17,0,0,2,13.25,PR14,PR03,,,,
8175,P0068,S0087,27-Jun-17,0,0,9,5.59,PR06,PR03,,,,
8176,P0261,S0062,27-Jun-17,0,0,30,4.75,PR10,PR03,,,,
8177,P0336,S0050,27-Jun-17,0,0,4,26.5,PR14,PR03,,,,
8178,P0689,S0110,27-Jun-17,0,0,6,29.9,PR14,PR03,,,,
8179,P0651,S0088,27-Jun-17,0,0,3,9.9,PR14,PR03,,,,
8180,P0611,S0027,27-Jun-17,0,0,5,15,PR14,PR03,,,,
8181,P0372,S0094,27-Jun-17,1,2.97,167,3.5,PR14,PR03,,,,
8182,P0679,S0104,27-Jun-17,0,0,20,41.9,PR14,PR03,,,,
8183,P0536,S0125,28-Jun-17,0,0,5,3.15,PR14,PR03,,,,
8184,P0051,S0140,28-Jun-17,0,0,27,0.7,PR14,PR03,,,,
8185,P0171,S0035,28-Jun-17,0,0,5,11.9,PR14,PR03,,,,
8186,P0416,S0001,28-Jun-17,0,0,5,19.95,PR14,PR03,,,,
8187,P0341,S0012,28-Jun-17,0,0,12,34.95,PR14,PR03,,,,
8188,P0162,S0144,28-Jun-17,0,0,10,4.5,PR14,PR03,,,,
8189,P0735,S0073,28-Jun-17,0,0,3,10.75,PR14,PR03,,,,
8190,P0735,S0115,28-Jun-17,0,0,2,10.75,PR14,PR03,,,,
8191,P0720,S0108,28-Jun-17,0,0,40,17.9,PR14,PR03,,,,
8192,P0114,S0051,28-Jun-17,0,0,16,0.45,PR14,PR03,,,,
8193,P0333,S0142,28-Jun-17,0,0,9,1.85,PR14,PR03,,,,
8194,P0067,S0126,28-Jun-17,0,0,2,16.9,PR14,PR03,,,,
8195,P0237,S0094,28-Jun-17,0,0,6,59.9,PR14,PR03,,,,
8196,P0333,S0143,28-Jun-17,1,1.71,12,1.85,PR14,PR03,,,,
8197,P0260,S0107,28-Jun-17,0,0,9,17.5,PR14,PR03,,,,
8198,P0490,S0102,28-Jun-17,0,0,3,59.5,PR14,PR03,,,,
8199,P0726,S0081,28-Jun-17,3 sales,2.78,0,NA,PR14,PR03,,,,
8200,P0311,S0094,28-Jun-17,1,1,3,1,PR14,PR03,,,,
8201,P0524,S0056,28-Jun-17,0,0,14,9.95,PR14,PR03,,,,
8202,P0435,S0132,28-Jun-17,0,0,16,27.25,PR14,PR03,,,,
8203,P0690,S0043,28-Jun-17,0,0,9,14.9,PR14,PR03,,,,
8204,P0296,S0117,28-Jun-17,3,2.08,31,0.75,PR14,PR03,,,,
8205,P0737,S0050,28-Jun-17,0,0,6,9.95,PR14,PR03,,,,
8206,P0275,S0013,28-Jun-17,0,0,44,2.45,PR14,PR03,,,,
8207,P0655,S0113,28-Jun-17,0,0,1,59.9,PR14,PR03,,,,
8208,P0521,S0050,28-Jun-17,0,0,44,19.9,PR14,PR03,,,,
8209,P0602,S0093,28-Jun-17,0,0,3,10.9,PR14,PR03,,,,
8210,P0348,S0099,28-Jun-17,1,2.13,6,2.3,PR14,PR03,,,,
8211,P0408,S0130,28-Jun-17,0,0,3,29.9,PR05,PR03,,,,
8212,P0694,S0078,28-Jun-17,0,0,3,6.55,PR10,PR03,,,,
8213,P0436,S0078,28-Jun-17,0,0,11,3.5,PR14,PR03,,,,
8214,P0458,S0016,28-Jun-17,1,3.81,46,4.5,PR05,PR03,,,,
8215,P0046,S0084,28-Jun-17,0,0,4,34.5,PR14,PR03,,,,
8216,P0296,S0021,28-Jun-17,0,0,26,0.75,PR14,PR03,,,,
8217,P0533,S0115,28-Jun-17,0,0,9,7.75,PR14,PR03,,,,
8218,P0655,S0026,28-Jun-17,0,0,3,59.9,PR14,PR03,,,,
8219,P0337,S0115,28-Jun-17,0,0,11,26.9,PR14,PR03,,,,
8220,P0171,S0124,28-Jun-17,0,0,1,11.9,PR14,PR03,,,,
8221,P0412,S0144,28-Jun-17,0,0,14,6.95,PR14,PR03,,,,
8222,P0585,S0108,28-Jun-17,0,0,7,12.95,PR14,PR03,,,,
8223,P0425,S0050,28-Jun-17,0,0,7,5.9,PR14,PR03,,,,
8224,P0642,S0099,28-Jun-17,3,6.94,12,2.5,PR14,PR03,,,,
8225,P0746,S0048,28-Jun-17,1 sales,12.63,0,NA,PR14,PR03,,,,
8226,P0639,S0025,28-Jun-17,0,0,4,7.95,PR14,PR03,,,,
8227,P0129,S0089,28-Jun-17,0,0,6,21.95,PR14,PR03,,,,
8228,P0439,S0043,28-Jun-17,0,0,7,9.75,PR14,PR03,,,,
8229,P0639,S0083,28-Jun-17,0,0,4,7.95,PR14,PR03,,,,
8230,P0264,S0142,28-Jun-17,0,0,24,8.9,PR14,PR03,,,,
8231,P0386,S0110,28-Jun-17,0,0,12,12.9,PR03,PR03,,,,
8232,P0103,S0094,28-Jun-17,7,19.12,94,2.95,PR14,PR03,,,,
8233,P0116,S0096,28-Jun-17,0,0,10,1.15,PR10,PR03,,,,
8234,P0610,S0094,28-Jun-17,0,0,50.358,11.9,PR14,PR03,,,,
8235,P0642,S0030,28-Jun-17,0,0,16,2.5,PR14,PR03,,,,
8236,P0515,S0038,28-Jun-17,0,0,1,229.9,PR14,PR03,,,,
8237,P0662,S0040,29-Jun-17,0,0,12,16.9,PR14,PR03,,,,
8238,P0067,S0097,29-Jun-17,0,0,1,16.9,PR14,PR03,,,,
8239,P0325,S0096,29-Jun-17,0,0,10,9.35,PR14,PR03,,,,
8240,P0506,S0108,29-Jun-17,0,0,5,6.5,PR14,PR03,,,,
8241,P0340,S0056,29-Jun-17,0,0,3,34.9,PR14,PR03,,,,
8242,P0417,S0144,29-Jun-17,1,6.69,3,7.9,PR14,PR03,,,,
8243,P0134,S0026,29-Jun-17,1,8.24,17,8.9,PR14,PR03,,,,
8244,P0425,S0018,29-Jun-17,0,0,13,5.9,PR14,PR03,,,,
8245,P0325,S0024,29-Jun-17,0,0,6,9.35,PR14,PR03,,,,
8246,P0690,S0123,29-Jun-17,0,0,62,14.9,PR14,PR03,,,,
8247,P0415,S0023,29-Jun-17,0,0,7,6.25,PR14,PR03,,,,
8248,P0364,S0025,29-Jun-17,3,2.78,63,1,PR14,PR03,,,,
8249,P0206,S0053,29-Jun-17,0,0,19,1.75,PR14,PR03,,,,
8250,P0481,S0050,29-Jun-17,0,0,10,5.9,PR14,PR03,,,,
8251,P0103,S0088,29-Jun-17,0,0,1,2.95,PR14,PR03,,,,
8252,P0241,S0022,29-Jun-17,0,0,5,12.95,PR14,PR03,,,,
8253,P0148,S0091,29-Jun-17,0,0,3,5.75,PR09,PR03,,,,
8254,P0260,S0137,29-Jun-17,0,0,11,17.5,PR14,PR03,,,,
8255,P0438,S0087,29-Jun-17,5,2.31,90,0.5,PR14,PR03,,,,
8256,P0089,S0051,29-Jun-17,0,0,2,5,PR14,PR03,,,,
8257,P0131,S0139,29-Jun-17,0,0,12,1.95,PR09,PR03,,,,
8258,P0348,S0099,29-Jun-17,0,0,6,2.3,PR12,PR03,,,,
8259,P0287,S0052,29-Jun-17,0,0,3,7.95,PR14,PR03,,,,
8260,P0399,S0094,29-Jun-17,0,0,15,4.5,PR14,PR03,,,,
8261,P0114,S0030,29-Jun-17,2,0.83,4,0.45,PR14,PR03,,,,
8262,P0260,S0144,29-Jun-17,1,16.2,12,17.5,PR14,PR03,,,,
8263,P0092,S0004,29-Jun-17,0,0,1,1.75,PR14,PR03,,,,
8264,P0219,S0137,29-Jun-17,1,6.71,2,7.25,PR14,PR03,,,,
8265,P0283,S0022,29-Jun-17,0,0,2,23.5,PR14,PR03,,,,
8266,P0569,S0038,29-Jun-17,6,16.67,56,3,PR14,PR03,,,,
8267,P0226,S0050,29-Jun-17,0,0,7,1.7,PR14,PR03,,,,
8268,P0325,S0144,29-Jun-17,1,8.66,11,9.35,PR14,PR03,,,,
8269,P0280,S0013,29-Jun-17,2,11.85,8,6.99,PR14,PR03,,,,
8270,P0348,S0089,29-Jun-17,0,0,14,2.3,PR12,PR03,,,,
8271,P0665,S0074,29-Jun-17,0,0,8,10.75,PR14,PR03,,,,
8272,P0129,S0086,29-Jun-17,0,0,3,24.95,PR14,PR03,,,,
8273,P0241,S0131,29-Jun-17,0,0,4,12.95,PR14,PR03,,,,
8274,P0356,S0002,29-Jun-17,0,0,15,2.5,PR14,PR03,,,,
8275,P0556,S0142,29-Jun-17,0,0,7,14.5,PR14,PR03,,,,
8276,P0412,S0067,29-Jun-17,0,0,4,6.95,PR14,PR03,,,,
8277,P0726,S0123,29-Jun-17,0,0,6,1,PR14,PR03,,,,
8278,P0280,S0026,29-Jun-17,0,0,9,6.99,PR14,PR03,,,,
8279,P0345,S0050,29-Jun-17,0,0,13,3.5,PR14,PR03,,,,
8280,P0079,S0044,29-Jun-17,0,0,8,2.6,PR14,PR03,,,,
8281,P0514,S0018,29-Jun-17,0,0,3,8.9,PR14,PR03,,,,
8282,P0260,S0009,29-Jun-17,0,0,3,17.5,PR14,PR03,,,,
8283,P0223,S0085,29-Jun-17,0,0,19,10.9,PR14,PR03,,,,
8284,P0079,S0094,29-Jun-17,2,4.81,94,2.6,PR14,PR03,,,,
8285,P0571,S0110,29-Jun-17,0,0,20,46.9,PR14,PR03,,,,
8286,P0227,S0042,29-Jun-17,0,0,2,8.5,PR14,PR03,,,,
8287,P0705,S0043,29-Jun-17,0,0,5,14.9,PR14,PR03,,,,
8288,P0655,S0052,29-Jun-17,0,0,1,59.9,PR14,PR03,,,,
8289,P0219,S0125,29-Jun-17,0,0,1,7.25,PR14,PR03,,,,
8290,P0062,S0087,29-Jun-17,2,42.2,6,24.9,PR14,PR03,,,,
8291,P0389,S0097,30-Jun-17,0,0,4,9.45,PR14,PR03,,,,
8292,P0608,S0015,30-Jun-17,0,0,15,7.5,PR12,PR03,,,,
8293,P0663,S0051,30-Jun-17,3,11.81,129,4.25,PR14,PR03,,,,
8294,P0140,S0019,30-Jun-17,0,0,3,5.5,PR14,PR03,,,,
8295,P0652,S0051,30-Jun-17,1,3.77,6,4.45,PR14,PR03,,,,
8296,P0712,S0010,30-Jun-17,0,0,4,21.5,PR14,PR03,,,,
8297,P0241,S0062,30-Jun-17,0,0,8,12.95,PR14,PR03,,,,
8298,P0561,S0110,30-Jun-17,0.956,19.38,0,21.9,PR14,PR03,,,,
8299,P0296,S0070,30-Jun-17,0,0,17,0.75,PR14,PR03,,,,
8300,P0140,S0051,30-Jun-17,1,5.5,15,5.5,PR14,PR03,,,,
8301,P0390,S0011,30-Jun-17,1,10.08,0,11.9,PR14,PR03,,,,
8302,P0747,S0108,30-Jun-17,0,0,4,13.25,PR14,PR03,,,,
8303,P0286,S0068,30-Jun-17,0,0,22,1,PR14,PR03,,,,
8304,P0569,S0062,30-Jun-17,2,5.56,41,3,PR14,PR03,,,,
8305,P0332,S0066,30-Jun-17,0,0,4,37.9,PR14,PR03,,,,
8306,P0704,S0097,30-Jun-17,0,0,30,2.2,PR12,PR03,,,,
8307,P0619,S0084,30-Jun-17,0,0,4,9.95,PR14,PR03,,,,
8308,P0089,S0040,30-Jun-17,0,0,4,5,PR14,PR03,,,,
8309,P0364,S0080,30-Jun-17,0,0,11,1,PR14,PR03,,,,
8310,P0219,S0137,30-Jun-17,0,0,2,7.25,PR14,PR03,,,,
8311,P0241,S0056,30-Jun-17,0,0,10,12.95,PR14,PR03,,,,
8312,P0689,S0143,30-Jun-17,0,0,11,29.9,PR14,PR03,,,,
8313,P0067,S0010,30-Jun-17,0,0,2,16.9,PR14,PR03,,,,
8314,P0175,S0060,30-Jun-17,0,0,11,5.5,PR14,PR03,,,,
8315,P0134,S0015,30-Jun-17,0,0,36,8.9,PR14,PR03,,,,
8316,P0035,S0097,30-Jun-17,1,3.94,6,4.25,PR14,PR03,,,,
8317,P0427,S0122,30-Jun-17,0,0,30,2.45,PR14,PR03,,,,
8318,P0637,S0094,30-Jun-17,0,0,8,27.95,PR14,PR03,,,,
8319,P0134,S0056,30-Jun-17,0,0,31,8.9,PR14,PR03,,,,
8320,P0333,S0031,30-Jun-17,0,0,10,1.85,PR14,PR03,,,,
8321,P0184,S0026,30-Jun-17,0,0,7,49.9,PR14,PR03,,,,
8322,P0705,S0045,30-Jun-17,0,0,5,14.9,PR14,PR03,,,,
8323,P0261,S0026,30-Jun-17,1,4.4,44,4.75,PR14,PR03,,,,
8324,P0145,S0065,30-Jun-17,0,0,4,6.5,PR14,PR03,,,,
8325,P0610,S0052,30-Jun-17,5.44,59.94,19.271,11.9,PR14,PR03,,,,
8326,P0229,S0051,30-Jun-17,0,0,9,7.95,PR14,PR03,,,,
8327,P0427,S0023,30-Jun-17,0,0,17,2.45,PR14,PR03,,,,
8328,P0747,S0018,30-Jun-17,0,0,3,13.25,PR14,PR03,,,,
8329,P0160,S0001,30-Jun-17,0,0,1,1,PR14,PR03,,,,
8330,P0660,S0125,30-Jun-17,1,5.51,2,5.95,PR14,PR03,,,,
8331,P0690,S0090,30-Jun-17,0,0,9,14.9,PR14,PR03,,,,
8332,P0574,S0023,30-Jun-17,2,3.61,7,1.95,PR14,PR03,,,,
8333,P0275,S0023,30-Jun-17,0,0,41,2.45,PR14,PR03,,,,
8334,P0500,S0094,30-Jun-17,0,0,18,7.95,PR14,PR03,,,,
8335,P0046,S0144,30-Jun-17,0,0,9,34.5,PR14,PR03,,,,
8336,P0590,S0134,30-Jun-17,0,0,5,0.6,PR12,PR03,,,,
8337,P0438,S0105,30-Jun-17,6,2.78,20,0.5,PR14,PR03,,,,
8338,P0735,S0125,30-Jun-17,0,0,3,10.75,PR14,PR03,,,,
8339,P0500,S0115,30-Jun-17,4,29.44,138,7.95,PR14,PR03,,,,
8340,P0185,S0093,30-Jun-17,0,0,1,0.75,PR14,PR03,,,,
8341,P0639,S0069,30-Jun-17,0,0,6,8.45,PR14,PR03,,,,
8342,P0177,S0094,30-Jun-17,0,0,21,10.9,PR14,PR03,,,,
8343,P0140,S0094,30-Jun-17,0,0,7,5.5,PR14,PR03,,,,
8344,P0241,S0138,30-Jun-17,0,0,6,12.95,PR14,PR03,,,,
8345,P0336,S0087,30-Jun-17,0,0,11,26.5,PR14,PR03,,,,
8346,P0372,S0110,01-Jul-17,0,0,151,3.5,PR14,PR03,,,,
8347,P0689,S0056,01-Jul-17,0,0,1,29.9,PR14,PR03,,,,
8348,P0241,S0108,01-Jul-17,0,0,3,12.95,PR14,PR03,,,,
8349,P0394,S0050,01-Jul-17,0,0,13,1,PR14,PR03,,,,
8350,P0277,S0144,01-Jul-17,0,0,5,3.95,PR14,PR03,,,,
8351,P0071,S0008,01-Jul-17,0,0,2,9.45,PR14,PR03,,,,
8352,P0435,S0104,01-Jul-17,1,18.56,27,21.9,PR12,PR03,,,,
8353,P0652,S0126,01-Jul-17,0,0,13,4.45,PR14,PR03,,,,
8354,P0417,S0100,01-Jul-17,0,0,6,7.9,PR14,PR03,,,,
8355,P0015,S0100,01-Jul-17,2,5.28,22,2.85,PR14,PR03,,,,
8356,P0639,S0017,01-Jul-17,0,0,6,7.95,PR14,PR03,,,,
8357,P0536,S0017,01-Jul-17,1,2.92,2,3.15,PR14,PR03,,,,
8358,P0689,S0103,01-Jul-17,0,0,11,29.9,PR14,PR03,,,,
8359,P0242,S0045,01-Jul-17,0,0,6,12.9,PR14,PR03,,,,
8360,P0131,S0032,01-Jul-17,0,0,1,1.95,PR09,PR03,,,,
8361,P0453,S0040,01-Jul-17,0,0,45,3.95,PR05,PR03,,,,
8362,P0500,S0054,01-Jul-17,0,0,22,7.95,PR14,PR03,,,,
8363,P0707,S0126,01-Jul-17,1,6.15,1,8.85,PR05,PR03,,,,
8364,P0705,S0144,01-Jul-17,0,0,12,14.9,PR14,PR03,,,,
8365,P0704,S0144,01-Jul-17,0,0,28,2.2,PR12,PR03,,,,
8366,P0114,S0106,01-Jul-17,0,0,17,0.45,PR14,PR03,,,,
8367,P0399,S0004,01-Jul-17,0,0,13,4.5,PR14,PR03,,,,
8368,P0473,S0107,01-Jul-17,0,0,1,29.9,PR14,PR03,,,,
8369,P0277,S0048,01-Jul-17,3 sales,9.03,0,NA,PR14,PR03,,,,
8370,P0417,S0062,01-Jul-17,0,0,2,7.9,PR14,PR03,,,,
8371,P0500,S0039,01-Jul-17,0,0,11,7.95,PR14,PR03,,,,
8372,P0400,S0008,01-Jul-17,0,0,1,7.5,PR14,PR03,,,,
8373,P0470,S0102,01-Jul-17,0,0,6,17.9,PR14,PR03,,,,
8374,P0263,S0097,01-Jul-17,0,0,7,16.95,PR05,PR03,,,,
8375,P0640,S0035,01-Jul-17,0,0,4,27.9,PR14,PR03,,,,
8376,P0175,S0090,01-Jul-17,0,0,8,5.5,PR14,PR03,,,,
8377,P0635,S0049,01-Jul-17,2,9.32,11,5.5,PR14,PR03,,,,
8378,P0018,S0132,01-Jul-17,0,0,1,1,PR14,PR03,,,,
8379,P0162,S0102,01-Jul-17,0,0,4,4.5,PR14,PR03,,,,
8380,P0737,S0088,01-Jul-17,0,0,10,9.95,PR06,PR03,,,,
8381,P0587,S0049,01-Jul-17,0,0,9,3.99,PR14,PR03,,,,
8382,P0394,S0052,01-Jul-17,0,0,7,1,PR14,PR03,,,,
8383,P0470,S0103,01-Jul-17,0,0,2,17.9,PR14,PR03,,,,
8384,P0249,S0038,01-Jul-17,0,0,13,2.2,PR14,PR03,,,,
8385,P0055,S0012,01-Jul-17,0,0,14,3.5,PR14,PR03,,,,
8386,P0689,S0078,01-Jul-17,0,0,7,29.9,PR14,PR03,,,,
8387,P0226,S0031,01-Jul-17,4,6.3,2,1.7,PR14,PR03,,,,
8388,P0171,S0091,01-Jul-17,0,0,11,11.9,PR14,PR03,,,,
8389,P0490,S0078,01-Jul-17,0,0,5,59.5,PR14,PR03,,,,
8390,P0614,S0023,01-Jul-17,0,0,2,15.9,PR14,PR03,,,,
8391,P0427,S0056,01-Jul-17,0,0,39,2.45,PR14,PR03,,,,
8392,P0652,S0063,02-Jul-17,0,0,20,4.45,PR14,PR03,,,,
8393,P0406,S0042,02-Jul-17,0,0,22,11.5,PR14,PR03,,,,
8394,P0454,S0087,02-Jul-17,0,0,11,2.2,PR12,PR03,,,,
8395,P0277,S0115,02-Jul-17,5,18.29,66,3.95,PR14,PR03,,,,
8396,P0348,S0002,02-Jul-17,0,0,45,2.3,PR12,PR03,,,,
8397,P0438,S0078,02-Jul-17,0,0,5,0.5,PR14,PR03,,,,
8398,P0483,S0021,02-Jul-17,0,0,1,10,PR14,PR03,,,,
8399,P0390,S0113,02-Jul-17,0,0,6,11.9,PR14,PR03,,,,
8400,P0361,S0038,02-Jul-17,0,0,2,6.99,PR14,PR03,,,,
8401,P0286,S0051,02-Jul-17,0,0,97,1,PR14,PR03,,,,
8402,P0652,S0093,02-Jul-17,0,0,13,4.45,PR14,PR03,,,,
8403,P0448,S0083,02-Jul-17,0,0,2,4.05,PR14,PR03,,,,
8404,P0585,S0031,02-Jul-17,0,0,4,12.95,PR14,PR03,,,,
8405,P0131,S0110,02-Jul-17,2,3.61,183,1.95,PR09,PR03,,,,
8406,P0732,S0026,02-Jul-17,0,0,2,8.95,PR14,PR03,,,,
8407,P0206,S0135,02-Jul-17,0,0,7,1.75,PR14,PR03,,,,
8408,P0356,S0130,02-Jul-17,0,0,3,2.5,PR14,PR03,,,,
8409,P0249,S0117,02-Jul-17,0,0,1,2.2,PR14,PR03,,,,
8410,P0055,S0131,02-Jul-17,0,0,15,3.5,PR14,PR03,,,,
8411,P0279,S0095,02-Jul-17,0,0,23,17.25,PR14,PR03,,,,
8412,P0129,S0080,02-Jul-17,0,0,9,21.95,PR14,PR03,,,,
8413,P0543,S0042,02-Jul-17,1,2.31,13,2.5,PR14,PR03,,,,
8414,P0608,S0122,02-Jul-17,0,0,11,7.5,PR12,PR03,,,,
8415,P0183,S0115,02-Jul-17,0,0,7,6.25,PR14,PR03,,,,
8416,P0079,S0067,02-Jul-17,0,0,17,2.6,PR14,PR03,,,,
8417,P0287,S0004,02-Jul-17,0,0,6,7.95,PR14,PR03,,,,
8418,P0658,S0010,02-Jul-17,0,0,3,26.95,PR14,PR03,,,,
8419,P0543,S0110,02-Jul-17,0,0,14,2.5,PR14,PR03,,,,
8420,P0454,S0144,02-Jul-17,0,0,8,2.2,PR12,PR03,,,,
8421,P0459,S0113,02-Jul-17,2,6.2,41,3.35,PR14,PR03,,,,
8422,P0551,S0026,02-Jul-17,0,0,25,1.85,PR14,PR03,,,,
8423,P0705,S0139,02-Jul-17,0,0,16,14.9,PR14,PR03,,,,
8424,P0129,S0022,02-Jul-17,0,0,19,21.95,PR14,PR03,,,,
8425,P0671,S0012,02-Jul-17,0,0,6,3.25,PR14,PR03,,,,
8426,P0376,S0115,02-Jul-17,0,0,3,4.95,PR14,PR03,,,,
8427,P0490,S0088,02-Jul-17,0,0,4,59.5,PR14,PR03,,,,
8428,P0042,S0096,02-Jul-17,0,0,7,5.5,PR14,PR03,,,,
8429,P0286,S0090,02-Jul-17,0,0,7,1,PR14,PR03,,,,
8430,P0470,S0050,02-Jul-17,0,0,2,17.9,PR14,PR03,,,,
8431,P0079,S0125,02-Jul-17,0,0,71,2.6,PR14,PR03,,,,
8432,P0747,S0058,02-Jul-17,0,0,2,13.25,PR14,PR03,,,,
8433,P0402,S0017,02-Jul-17,0,0,6,7.75,PR14,PR03,,,,
8434,P0114,S0033,02-Jul-17,0,0,30,0.45,PR14,PR03,,,,
8435,P0348,S0012,02-Jul-17,0,0,15,2.3,PR12,PR03,,,,
8436,P0017,S0094,02-Jul-17,1,1.38,36,1.49,PR12,PR03,,,,
8437,P0704,S0017,02-Jul-17,0,0,28,2.2,PR12,PR03,,,,
8438,P0110,S0087,02-Jul-17,0,0,3,2.95,PR14,PR03,,,,
8439,P0242,S0017,02-Jul-17,0,0,6,12.9,PR14,PR03,,,,
8440,P0671,S0105,02-Jul-17,0,0,8,3.25,PR14,PR03,,,,
8441,P0134,S0094,02-Jul-17,0,0,27,8.9,PR14,PR03,,,,
8442,P0602,S0060,02-Jul-17,0,0,2,10.9,PR14,PR03,,,,
8443,P0690,S0052,02-Jul-17,0,0,8,14.9,PR14,PR03,,,,
8444,P0664,S0117,02-Jul-17,2,2.31,8,1.25,PR14,PR03,,,,
8445,P0569,S0089,02-Jul-17,0,0,21,3,PR14,PR03,,,,
8446,P0355,S0003,02-Jul-17,0,0,1,17.9,PR14,PR03,,,,
8447,P0712,S0040,02-Jul-17,0,0,30,21.5,PR14,PR03,,,,
8448,P0639,S0064,02-Jul-17,2,14.72,6,7.95,PR14,PR03,,,,
8449,P0261,S0117,03-Jul-17,0,0,26,4.75,PR14,PR03,,,,
8450,P0103,S0068,03-Jul-17,2,5.46,0,2.95,PR14,PR03,,,,
8451,P0163,S0041,03-Jul-17,0,0,3,10.9,PR14,PR03,,,,
8452,P0718,S0119,03-Jul-17,3,36.11,0,13,PR14,PR03,,,,
8453,P0241,S0063,03-Jul-17,0,0,3,12.95,PR14,PR03,,,,
8454,P0348,S0080,03-Jul-17,0,0,13,2.3,PR12,PR03,,,,
8455,P0220,S0096,03-Jul-17,0,0,23,1.85,PR14,PR03,,,,
8456,P0103,S0063,03-Jul-17,3,8.19,17,2.95,PR14,PR03,,,,
8457,P0152,S0065,03-Jul-17,0,0,1,13.95,PR14,PR03,,,,
8458,P0500,S0028,03-Jul-17,1 sales,7.41,0,NA,PR14,PR03,,,,
8459,P0361,S0097,03-Jul-17,0,0,7,12.9,PR14,PR03,,,,
8460,P0397,S0018,03-Jul-17,0,0,2,11.9,PR14,PR03,,,,
8461,P0340,S0001,03-Jul-17,0,0,1,34.9,PR14,PR03,,,,
8462,P0691,S0021,03-Jul-17,0,0,2,3,PR14,PR03,,,,
8463,P0163,S0026,03-Jul-17,0,0,8,10.9,PR14,PR03,,,,
8464,P0187,S0026,03-Jul-17,0,0,6,21.99,PR14,PR03,,,,
8465,P0611,S0080,03-Jul-17,0,0,2,15,PR14,PR03,,,,
8466,P0060,S0126,03-Jul-17,0,0,3,16.9,PR14,PR03,,,,
8467,P0483,S0086,03-Jul-17,0,0,2,10,PR14,PR03,,,,
8468,P0425,S0123,03-Jul-17,0,0,9,5.9,PR14,PR03,,,,
8469,P0195,S0107,03-Jul-17,0,0,6,5.75,PR09,PR03,,,,
8470,P0275,S0020,03-Jul-17,0,0,46,2.45,PR14,PR03,,,,
8471,P0099,S0083,03-Jul-17,0,0,3,10.9,PR14,PR03,,,,
8472,P0134,S0040,03-Jul-17,0,0,33,8.9,PR14,PR03,,,,
8473,P0613,S0020,03-Jul-17,0,0,12,6.45,PR14,PR03,,,,
8474,P0054,S0018,03-Jul-17,1,3.66,12,3.95,PR14,PR03,,,,
8475,P0355,S0082,03-Jul-17,0,0,1,17.9,PR14,PR03,,,,
8476,P0341,S0066,03-Jul-17,0,0,9,34.95,PR14,PR03,,,,
8477,P0268,S0050,03-Jul-17,0,0,46,1,PR14,PR03,,,,
